timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591153206498,2006,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0B255055B72B00282002D0D205DT47052B02DD0DD22058405248DBB00002T520?size=2000000,0,0,2006
1591153208497,2018,Delete,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,,2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101/705,0,0,2018
1591153208785,2009,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/B58BT020TD0052545002D2880000B22285D4B2008002470222T020087D222002?size=2000000,0,0,2009
1591153208786,2009,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/7T5020T2000020D000D254DT0202D450072D2000425020507000774025B04005?size=2000000,0,0,2009
1591153208801,2003,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/52200D2520DD22075TDT7522D200725254B0224D72B44B0T24BD2D204BT28B88?size=2000000,0,0,2003
1591153208805,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/0B255055B72B00282002D0D205DT47052B02DD0DD22058405248DBB00002T520?size=2000000,0,0,2005
1591153210516,2012,Subscription for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101,0,0,2012
1591153210811,2009,Delete,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,,2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101/706,0,0,2009
1591153211096,2003,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/7T5020T2000020D000D254DT0202D450072D2000425020507000774025B04005?size=2000000,0,0,2003
1591153211095,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/B58BT020TD0052545002D2880000B22285D4B2008002470222T020087D222002?size=2000000,0,0,2005
1591153211105,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/52200D2520DD22075TDT7522D200725254B0224D72B44B0T24BD2D204BT28B88?size=2000000,0,0,2004
1591153212822,2014,Subscription for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101,0,0,2014
1591153212835,2006,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153213110,2006,Delete,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,,2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101/707,0,0,2005
1591153213400,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/7T5020T2000020D000D254DT0202D450072D2000425020507000774025B04005?size=2000000,0,0,2004
1591153213400,2006,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/B58BT020TD0052545002D2880000B22285D4B2008002470222T020087D222002?size=2000000,0,0,2006
1591153215117,2004,Subscription for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101,0,0,2003
1591153215140,2009,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2008
1591153215142,2009,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2009
1591153215408,2005,Delete,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,,2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101/708,0,0,2005
1591153215406,2008,Delete,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,,2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101/709,0,0,2008
1591153217416,2004,Subscription for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101,0,0,2004
1591153217414,2008,Subscription for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/subscription/Concept101,0,0,2008
1591153217422,2003,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2003
1591153217449,2009,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2009
1591153217452,2008,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2008
1591153219721,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2004
1591153219722,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2004
1591153219724,2003,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2003
1591153219758,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2004
1591153219760,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153222027,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153222027,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153222028,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2004
1591153222062,2006,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153222066,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153224333,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2004
1591153224333,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153224333,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153224369,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2004
1591153224373,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2004
1591153226639,2003,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2003
1591153226638,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2003
1591153226639,2003,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2003
1591153226674,2004,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2004
1591153226677,2008,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2008
1591153228943,2005,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2005
1591153228943,2006,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2006
1591153228943,2006,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2006
1591153228979,2006,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2006
1591153228987,2003,Data fetch for online data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:9098 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",OnlineData-6-TMS & 5-Objects/Users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2741,0,5,5,http://localhost:9098/v1/api/data/Concept101/TRAFFIC/?size=2000000,0,0,2003
